	log2.quantNorm.TPM.centroid
FGFBP1	0.587685875222469
FGFR2	3.80708964455308
FHL2	5.5841154556935
FLNA	8.45579090641207
FLNC	4.83418713354305
FLRT3	2.70415972542233
FMN2	0.563369678981388
FMO2	1.34447605188309
FOLR1	0.893898698822536
FOS	7.96657359047694
FOXA3	0.917464727062493
FOXI1	0.244105182706733
FOXP2	0.695978772250781
FOXQ1	1.7893300546693
FREM2	0.633662023097647
FRMD6	3.57711184381682
FUT2	0.821240880138594
FUT3	0.307296835554447
FZD10	1.39132702698095
GABRE	1.74134758646584
GABRP	2.47847412527962
GABRQ	0.102636983919188
GAL3ST3	0.345200028325421
GALNT14	1.16741626287902
GALNT5	0.579868246084445
GALNT9	0.25039717023681
GALR1	0.149973378867912
GAS1	2.73081025412376
GATA3	2.17587147402369
GATM	2.42696452345034
GCNT3	0.42441327527867
GCNT4	0.400420126117772
GCOM1	3.16045167556096
GDF5	0.548801950799914
GDF6	0.352633603552873
GFRA2	0.597571683699949
GFRA3	0.926455129044829
GGT6	2.21602169016447
GIPR	0.342598768722003
GJA1	5.01030035396264
GJB3	1.33369933372022
GJB4	0.597127771759324
GJB5	1.31394883127931
GLB1L3	3.36643906753669
GLDN	0.296925565510309
GLI3	1.68925695934791
GLIS1	1.30379678740695
GNAL	1.69487976585662
GNAO1	1.58614450566713
GNB3	0.564214642491079
GPR110	1.81738168969657
GPR114	0.507281380578189
GPR124	4.59896029486723
GPR126	1.68629878548245
GPR144	0.0423795669789288
GPR173	0.50828355889351
GPR39	0.711446801329468
GPR55	0.218652651089978
GPR62	0.206651439715487
GPR87	1.86389163358896
GPRASP1	2.51460934795436
GPRC5B	3.08416058605906
GPX2	1.97493933466187
GPX3	5.72162092604
GRIA3	0.36429417133591
GRIN2A	0.0793401330406651
GRM6	0.133002059323249
GRP	0.789281642198807
GSTA1	2.43763610196911
GSTM2	4.51911507669198
GSTM5	3.18084028698238
GSTP1	7.0871016658748
HAAO	2.84878725345133
HAP1	0.336231426613544
HAPLN2	0.774060541396409
HAS2	0.407454499769961
HCG4	0.904959802218464
HECW1	0.296374052575556
HFE	1.71711088375019
HHIPL2	0.256424038777825
HHIP	1.77052894132364
HIF3A	1.02506641235468
HLA-DQB2	1.88212596213002
HLA-J	0.694305681647889
HMGCLL1	0.39064503690576
HMX2	0.0227406315411715
HOXD10	1.93393248318194
HOXD11	2.3363082259945
HOXD13	1.98883271211817
HPDL	0.638700547930132
HPD	0.361449369261885
HRASLS5	0.42957204669121
HR	1.51672150273697
HS3ST3A1	1.09002753905032
HSD17B13	0.865474444680715
HSD17B2	0.494405040513985
HSPA4L	1.18502761418314
HSPB6	6.02025221048462
HSPB8	5.55838938177251
ID1	5.58152178667621
ID4	3.44705430958339
IER3	4.74101232083039
IGJ	4.3334826838882
IGSF1	0.476762713806523
IL17RE	2.35243887441827
IL1B	1.22898577179215
IL1R2	0.571701528448547
IL1RL2	0.456947508230796
IL22RA1	0.424769578578769
INPP5D	2.27666489581043
INSC	0.114691037111769
INSRR	0.0805501870345004
IP6K3	0.776578268847654
IQCA1	0.57383950842892
ISL1	2.07977034932337
ISL2	0.496765529385815
ISM2	0.749544792362925
ITGA2	2.1274194090218
ITGB3	1.28264576709278
ITGB4	3.94065890886733
ITGB6	2.6390519638424
ITGB8	2.15403641195824
ITLN2	0.573632414411837
ITPRIPL1	0.824096950881282
JAKMIP1	1.39733500563556
JPH2	3.05566247592387
JPH4	2.47446768357552
KANK4	0.7049012402368
KCNB1	0.609077446785701
KCNC1	0.124801231248385
KCNH3	0.329349131206304
KCNJ15	0.638697569400362
KCNJ5	0.922642853291633
KCNK3	2.87008023344143
KCNMB1	4.90113319626891
KCNN4	4.99812763463388
KCNQ5	0.443306306268692
KCNS1	0.276333920069871
KCTD14	2.44876919231524
KCTD8	0.293896551390792
KIAA1210	1.10854818388018
KIAA1644	1.19384635819094
KLF8	0.958137472227062
KLHL14	0.499728897300465
KLHL4	0.127844990054015
KLK10	2.10449534867893
KLK11	6.51623191134889
KLK1	2.07837491230286
KLRB1	2.36953872184167
KLRC1	0.336980969359481
KLRD1	0.282536024745167
KRT13	1.99421719918527
KRT14	4.02634512090895
KRT15	5.66477324492929
KRT16	0.96199626952914
KRT17	6.40817975279363
KRT19	7.42357144824926
KRT23	2.65715975612131
KRT4	0.907118648874461
KRT5	6.04154970502289
KRT6A	0.621170950982729
KRT6B	0.32712870358879
KRT6C	0.165387040031352
KRT7	4.73342172863431
KSR1	2.21602437317114
KY	0.315867658958574
L1CAM	0.799801918493158
L3MBTL4	0.699355414762418
LAMB3	3.77039943600459
LAMP3	1.74372717169625
LCN2	5.22103030409977
LCNL1	0.18367496227576
LDB3	2.71539383897945
LECT1	0.29900363648489
LEFTY1	0.662336879324299
LGALS7	0.512896949486065
LGALS9C	0.450455042191744
LGI3	0.587683930244359
LGR6	0.83586400932826
LIPE	1.36937267401474
LIX1	0.321089983798588
LMAN1L	4.57800868419804
LMOD1	5.7129108266666
LONRF3	0.562301717526017
LPA	0.110161893499426
LPHN3	0.564000450160449
LRAT	0.538808342925619
LRFN5	0.779353216491333
LRMP	1.0171270674302
LRP1B	0.0802722782096085
LRP4	1.91354938024071
LSAMP	3.16850985373204
LTF	6.30907294694123
LY6D	0.607313155580984
LY6G6D	0.887178870545778
LY75	1.02847766834952
MACC1	0.700077130015268
MAGED4B	3.13207487599243
MAGED4	3.48406300302516
MAL	1.35285546244691
MAMLD1	1.15628758597194
MAT1A	0.0818344622535291
MCC	2.24632878139179
MCF2	0.127400874405355
MDFI	3.02926345888937
MECOM	2.05409994340024
MEG3	2.12189604470218
MEIS1	3.04419510115233
MEIS2	3.78794841975995
MET	2.69524222211584
MFAP5	0.868687809044727
MME	4.8013247379554
MMP7	6.20710060072333
MPP2	1.65569794426973
MPZ	0.981725370920521
MRGPRF	4.20166738246257
MSLN	0.670288016922058
MSMB	11.1933048835163
MST1R	0.863616071061256
MT1A	2.65952784183916
MT1G	7.72022168125905
MT1L	4.29436957079883
MTMR8	0.396681320369654
MUC12	2.24766398507008
MUC15	0.550479716105893
MUC16	0.111525320496393
MUC20	3.47923864851632
MUC4	1.28770661314524
MUC5B	0.0791205894734596
MYH11	8.7434597645743
MYL9	9.71418317128329
MYLK	7.46406010123974
MYO3A	0.0447767953349306
MYOCD	1.47984350394258
MYOF	4.15547779492753
NACAD	1.21863797590721
NAV2	1.83978827815062
NCAM1	1.65242112925208
NCCRP1	0.630928914825376
NDP	1.35225146153605
NECAB1	1.24258726846744
NEFH	7.03305004689353
NELL1	1.25857221218203
NEURL3	1.36938158599309
NGFR	3.04440919009729
NHS	0.888785262822082
NINL	2.73104552006984
NIPAL4	0.397376283245023
NKAPL	0.491271655299208
NLRP2	1.55833535668182
NLRP9	0.326678362459372
NMUR1	0.627281604122661
NOS1	0.145335598188578
NOS2	0.235114890921926
NPAS4	0.147808393535635
NPTX1	0.755525374623608
NRG1	0.620718786303475
NRG2	0.532012811839043
NRG4	1.77760586680646
NRK	0.828525464041153
NRXN1	0.632522276231515
NTF3	1.18384361021319
NTF4	1.70673741056202
NTN1	1.65987433713128
NTN4	4.70163476207027
NTRK3	1.01262084651456
NYNRIN	1.72894660473662
OGN	3.71505773807404
OLFM4	4.00233643845567
OLFML2A	2.28221987251388
OR7A5	0.107281634561209
OR7C1	0.206756656419205
ORM1	2.22166363088969
ORM2	3.29114513855003
OXER1	1.2133477040243
P2RX1	1.71384447514844
P2RX2	1.07361663628394
P2RY12	0.603535778123533
P2RY2	0.564851850869771
PADI3	0.046270303862905
PAGE4	5.09292055238327
PAK3	0.244220347149199
PAK7	0.215255858079603
PALM3	0.86227515799227
PAPL	0.0775945474912024
PCDH7	2.00524209675241
PCDH8	0.674548848218667
PCDH9	0.72605818901153
PCP4L1	1.57987380289189
PCP4	6.76856888757722
PCSK2	0.198086336963299
PCYT1B	0.358591016429357
PDE11A	1.61305079008471
PDE1C	0.135090255987409
PDE4A	2.26314757356678
PDE6B	1.27430483414789
PDE8B	3.46509878783482
PDK4	4.31154139981267
PDPN	2.83461297124993
PDZRN4	2.18648762454919
PEBP4	4.76919578247838
PEG10	0.836388719963128
PENK	1.5209235903386
PGM5P2	0.671703438567989
PGM5	5.27944622199936
PGR	0.963647023055565
PHYHD1	4.42629496517227
PHYHIP	1.59243586028645
PI15	3.69836740039613
PI3	2.73175107565657
PIGR	4.27759967787755
PIK3C2G	0.0612115911310645
PIPOX	0.909295522700122
PLA2G3	0.0471944470467476
PLA2G4D	0.401953429039377
PLAC8	1.19091178287627
PLCH2	2.84968152416003
PLD5	0.212638956401021
PLEKHG4B	0.675956542458659
PLEKHH2	0.858841751883325
PLIN4	2.8196745877597
PLLP	2.62302847895013
PLP1	1.37900227602212
PMP2	0.328453272800461
PNCK	3.09382719775664
POF1B	0.876445900184192
PON1	0.0988788164173014
PON3	0.184163361106127
POU2AF1	0.805719405805713
PPARGC1A	0.844297682285709
PPP1R1A	1.27727799097924
PPP1R3C	2.6694982663972
PRDM6	0.847726551634034
PRDM8	2.6184598613188
PRELID2	0.630247894597779
PRICKLE2	1.86997755261824
PRIMA1	1.42883416089545
PRKCB	1.52121460166538
PRODH	0.897142674881228
PROK1	1.78317015261964
PROM1	0.950391510478437
PRPH2	0.398717423888583
PRRG4	2.64453876019078
PRSS12	0.640076664445112
PRSS16	2.77609686511821
PRSS21	1.21541298727303
PRSS45	0.1336204151815
PRSS50	0.298032084132602
PRTFDC1	1.58494827551842
PSCA	5.43407702554399
PTCHD1	0.598229771301987
PTGDS	7.73861003092526
PTGIS	3.12979881735556
PTGS2	3.0847918325562
PTPRQ	0.102572539836162
PTPRZ1	0.420883125657463
PYGM	2.28195477263086
QPRT	2.01482786992722
QRFPR	0.0735832825772065
RAB38	1.24347658487208
RAB9B	1.06671814354737
RAPGEFL1	2.09062113569435
RARRES1	4.13062514719227
RASL12	4.11206227953712
RASSF10	0.61377378755795
RBMS3	0.744567512188062
RFPL2	3.44355563412883
RGN	2.41831435142169
RGS22	0.394162814930182
RHBDL3	0.499333209623602
RHCG	0.255303196137406
RIPK3	1.19149837649584
RNASE7	0.300115845870594
RND2	1.02819428566951
RND3	3.80300578800372
RNF112	0.943754162214487
RNF128	1.40033336713224
RNF165	0.867618428403402
RNF175	0.61332808423828
RNF186	0.379027227651218
RNF39	2.05578104796263
ROBO1	3.16954215384922
ROBO3	2.73802903939656
ROR2	2.92984951210502
RPE65	0.190987602304263
RPRM	2.05269499512583
RRN3P1	1.23312108759308
RSPO2	1.27906948404147
RSPO3	1.98146372264327
RUFY4	0.296651045351581
S100A14	2.53685635710452
S100A16	4.90736582683529
S100A2	3.13623866647639
S100A9	3.71412588077621
S100B	1.65272061624948
S100P	4.33424140982196
S1PR5	0.963652045391667
SAA1	2.98436384303392
SAA2	1.60917286992342
SAA4	0.283739721837247
SALL1	0.319639174184038
SALL3	0.86949352518324
SCARA3	3.71786952134617
SCG2	1.75550687429003
SCGB1A1	3.85501012850079
SCGB2A1	2.67068064187158
SCGB3A1	2.39400937117974
SCN2B	0.488732771732679
SCN5A	0.157159312522892
SCNN1A	4.7244358572738
SCNN1B	1.71088994920781
SCNN1G	1.91872461715041
SCUBE2	4.83818319438643
SCUBE3	0.592282738345608
SDR16C5	0.145827154104503
SELE	2.27798735384097
SEMA3A	0.440390002950211
SEMA3D	1.53677481350641
SEMA6D	0.848257930592914
SERP2	2.20576234158616
SERPINA3	7.78454613860844
SERPINB11	1.88905129331519
SERPINB1	3.87835652929781
SERPINB3	0.636630866165008
SERPINB4	0.315441152061441
SERPINB5	1.6990217297028
SERPINF2	3.42506805841475
SERTAD4	1.28711775672737
SEZ6L	0.209309728294229
SFN	6.80319159821949
SGCA	3.43149727424932
SGCG	0.463306424091261
SH3GL3	0.211880850817255
SH3RF2	2.35036478810294
SHISA9	0.70298888374636
SLC14A1	3.63039771934492
SLC15A1	0.61782467031038
SLC15A2	4.01691988233104
SLC16A5	2.3919405314371
SLC18A2	0.581591375368388
SLC1A6	0.0570359645617546
SLC22A3	3.87316446740437
SLC24A3	2.67448187274154
SLC26A4	2.49794116684038
SLC26A9	0.105108821508871
SLC27A6	1.27042449881202
SLC2A4	2.16114212868315
SLC2A5	2.16196340554644
SLC2A9	1.41534274574454
SLC34A2	0.793632982542198
SLC38A3	0.325054022686514
SLC39A2	0.334433430923212
SLC47A1	1.24908087348196
SLC4A11	1.53228155290012
SLC5A5	0.0955074947940262
SLC5A8	0.257546197237496
SLC6A15	0.145082052291392
SLC7A14	0.0368648632573499
SLC7A4	1.90808673864634
SLC8A1	2.67969086226416
SLC8A2	0.433513863730678
SLCO3A1	1.89569521194517
SLFN13	0.630932334349259
SLITRK2	0.256797875055733
SLITRK3	0.258421272949958
SLITRK4	0.949277825824665
SLITRK6	1.41922852085658
SLPI	5.42002902578823
SMOC1	2.9951424728222
SNAI2	2.90072187246398
SNAP25	1.22660683269974
SNCAIP	1.76374378822623
SNCG	4.00122636239723
SNX31	0.484859406218897
SORBS1	4.85445023064402
SORCS1	0.326234813743072
SOSTDC1	0.757016266632792
SOX10	0.596906640541299
SOX15	2.22971619077659
SOX21	0.559343631322029
SOX2	1.41593952329088
SOX7	1.978059053387
SP8	1.66403846434853
SPATA18	1.6993161674701
SPEG	3.57405912005665
SPIB	1.03387533348148
SPNS3	0.567209701472844
SPOCK3	3.78440683498384
SPON1	2.4732153462936
SRD5A2	2.65929646079509
SRPX	2.83167070083531
ST6GALNAC2	2.17206999596935
ST8SIA1	0.944033798503096
STAC2	0.963926268895903
STAC	1.41594139462185
STOX2	0.450641181757437
STXBP5L	0.507281379550209
SV2B	0.779381326659305
SVOPL	0.159254426359021
SYNM	5.76384001528681
SYNPO2	5.4195012111441
SYT10	0.0877568068812957
SYT13	1.71415093117076
SYT16	0.389467455208664
SYT3	0.510887136254307
SYT6	0.670288579864517
SYT8	0.348446552830674
TCEAL2	3.66641431228334
TEKT2	0.390469111323435
TEPP	0.127470940724785
TFCP2L1	2.27164387556235
TF	2.04236382501126
TGFB3	4.12949997536627
TGM1	1.04012442501377
TGM4	2.41294027466683
TGM5	0.113993068442557
TG	0.759263273793086
THSD4	3.99088728911278
THSD7B	0.352790760177669
TIMP4	1.37780452943156
TLR10	0.30943142115057
TLR3	1.95987288330881
TMEM106A	1.09523283632896
TMEM132C	0.474853508454209
TMEM139	0.756021703231385
TMEM200B	2.75055036418623
TMEM213	0.0551741358469954
TMEM35	2.79008583338514
TMEM40	0.622983211819234
TMLHE	1.48343609252274
TMPRSS11A	0.0138429611348182
TMPRSS11D	0.0207201796888206
TMPRSS4	0.90576579160216
TMPRSS6	0.115952741809968
TNC	4.31247820543072
TNFRSF10D	1.33819164952236
TNS1	6.10853804751595
TNS4	2.95850709313548
TP53AIP1	0.611532537483726
TP63	2.68371252725924
TP73	1.43604414840943
TPM2	9.01859572456295
TPRG1	0.312850728016741
TPRXL	0.242788573391503
TRHDE	0.367644568733042
TRIM17	0.594043500919013
TRIM22	3.83886329093517
TRIM29	4.73056136393505
TRO	1.69427402214884
TRPC4	1.45615031809869
TRPC6	0.671703438567989
TRPM6	0.45974304747674
TRPV4	1.93192702961524
TSLP	1.13702573172847
TSPAN2	2.78071624209869
TTC22	1.81068673014058
TWIST2	2.12245026012923
UBXN10	1.12246885313503
UNC5D	1.16624770330884
UPK1A	1.93163526423692
USP44	0.246143462590559
UTS2	0.14897093311748
VANGL2	3.2062160143854
VAV3	1.73780674398822
VGLL1	0.949270036382508
VGLL3	1.55803586805147
VILL	3.05353684501579
VIPR2	1.91843563082951
VIT	0.71509480519321
VSIG2	4.88015519750482
VSNL1	0.967816365858601
VTCN1	1.15072138236696
VWA5A	3.05396192809892
VWCE	0.326380634256922
VWDE	0.482152253333732
WDR72	0.0739015365320165
WFDC2	6.33857660510458
WIF1	1.0216667355954
WISP3	0.167736782838091
WNT10A	0.885814826507845
WNT3A	0.709754056449432
WNT6	0.601773026240743
WNT7A	0.134934778015649
XKR5	0.216242850215858
YBX2	0.502906466455042
ZBTB7C	1.71681333122707
ZFR2	0.275677895050321
ZNF154	0.836127714901156
ZNF185	3.83885718653558
ZNF204P	2.03283764985833
ZNF208	0.520763699838945
ZNF215	0.538601864655349
ZNF257	0.351235998891512
ZNF454	0.72337007165694
ZNF488	0.191287476491185
ZNF516	1.89887097951631
ZNF655	3.79187001969007
ZNF662	1.69606683656633
ZNF683	0.805210343499564
ZNF711	0.996829740298631
ZNF750	1.99930958095638
ZNF804A	0.359219351987992
A1CF	0
ACTN2	0.204325863615516
AFP	0.0228307145249344
AKR1D1	0.0311865604711463
ALB	0.530363943024137
ANGPTL3	0.206013247440567
ANKRD30B	0.0499652156592618
ANXA10	0.128750052948104
APOC1	6.08631068150167
APOE	6.62418950975373
APOH	0.00378884045363099
ARHGAP36	0.178941197182861
ATOH1	0.209738551865817
BMP5	0.124949013566534
C10ORF71	0.0140565918392737
C1QTNF9B	1.15832970507825
C1ORF64	2.54621587876834
C20ORF166	0.0479959937137797
C2ORF72	4.7301483999248
C3ORF14	4.59876112908082
CA3	0.542545379630849
CBLN2	0.361116390126389
CCDC141	0.402463888152431
CCDC83	0.192802238380066
CETP	0.453411953221926
CHRNA1	0.196861132798411
CHRNG	0.0243289767283836
COL25A1	0.204221412304699
COL28A1	1.28027119175762
COX6A2	0.00464897465074251
CPNE7	1.68570536655496
CSAG1	0.00363136586133657
CTRB2	0.0951353271083175
CXADRP2	0.153969590006891
CYP26A1	0.0623573052226326
CYP2J2	3.57958387006199
DDN	0.13649806042114
DHRS2	0.736420704352108
DIO1	0.392482190250789
DUSP13	0.0339644362023202
EFNA2	0.122304062120324
ELF5	2.35478770879691
EPHA6	1.03160083343208
FABP5	3.94362012810437
FAM184B	0.0293149305907471
FAM3B	6.80446504626444
FBXO40	0.0139468332081604
FGB	0.00752887844890156
FOXJ1	1.13149428918462
FOXN4	0.159344905355568
GADL1	0.0333768680742943
GATA4	0.15829320270051
GLP1R	0.0663636124700973
GNG13	0.802626511726731
GNMT	5.15029462111107
GPX5	0.117289750882478
H19	2.35600869499096
HAO1	0.144676008990892
HES6	2.87921237175616
HFE2	0.0334864517649302
HHATL	0.0988752553145297
HHLA2	0.128742109895728
HIST2H3C	1.75608797349032
HJURP	1.44053764883003
HNF1A	0.659065686914354
HOXC11	0.0842817029493108
HOXC13	0.0702411752112714
HOXC9	0.229341391470793
HPGD	3.53469882226026
HSPB3	0.294725929667475
IL31RA	0.23071488619555
INPP4B	2.49444728834431
JSRP1	0.295135810413406
KAZALD1	2.95240964147877
KCNJ6	0.167375280757381
KCNMB2	0.607749242260328
KCTD16	0.0772702252710639
KRTAP13-2	0.3403125551842
LMOD2	0.0198269667692365
LRRC39	0.428153391350491
LRRTM4	0.282000666503562
MADCAM1	0.250392026891233
MAGEA12	0.00856672907193401
MAP2	3.15238846505847
MESP1	5.80875461525104
MESP2	1.29277878113284
MIPEP	4.54435522504377
MON1B	4.93648609438395
MORN5	1.02251010020599
MOV10L1	1.15189904140277
MUC13	1.31723699443835
MYBPH	0.0146399283638521
MYH15	0.375750571706875
MYH1	0.00621020779012454
MYH2	0.0313321748742486
MYH3	1.04069913810969
MYH6	0.0442425742096941
MYH7	0.0209474227214855
